Country,Item,Year,Value
Sudan,"Beverages, Fermented",2005,702
Sudan,"Beverages, Fermented",2006,734
Sudan,"Beverages, Fermented",2007,777
Sudan,"Beverages, Fermented",2008,794
Sudan,"Beverages, Fermented",2009,821
Sudan,"Beverages, Fermented",2010,838
Sudan,"Beverages, Fermented",2011,841
Sudan,"Beverages, Alcoholic",2004,15
Sudan,"Beverages, Alcoholic",2005,15
Sudan,"Beverages, Alcoholic",2006,13
Sudan,"Beverages, Alcoholic",2007,13
Sudan,"Beverages, Alcoholic",2008,13
Sudan,"Beverages, Alcoholic",2009,13
Sudan,"Beverages, Alcoholic",2010,13
Sudan,"Beverages, Alcoholic",2011,17
Sudan,Bovine Meat,2004,340
Sudan,Bovine Meat,2005,350
Sudan,Bovine Meat,2006,350
Sudan,Bovine Meat,2007,340
Sudan,Bovine Meat,2008,340
Sudan,Bovine Meat,2009,341
Sudan,Bovine Meat,2010,343
Sudan,Bovine Meat,2011,345
Sudan,Mutton & Goat Meat,2004,424
Sudan,Mutton & Goat Meat,2005,470
Sudan,Mutton & Goat Meat,2006,447
Sudan,Mutton & Goat Meat,2007,452
Sudan,Mutton & Goat Meat,2008,480
Sudan,Mutton & Goat Meat,2009,464
Sudan,Mutton & Goat Meat,2010,476
Sudan,Mutton & Goat Meat,2011,480
Sudan,Poultry Meat,2004,37
Sudan,Poultry Meat,2005,31
Sudan,Poultry Meat,2006,25
Sudan,Poultry Meat,2007,27
Sudan,Poultry Meat,2008,27
Sudan,Poultry Meat,2009,28
Sudan,Poultry Meat,2010,38
Sudan,Poultry Meat,2011,40
Sudan,"Meat, Other",2004,138
Sudan,"Meat, Other",2005,125
Sudan,"Meat, Other",2006,167
Sudan,"Meat, Other",2007,174
Sudan,"Meat, Other",2008,170
Sudan,"Meat, Other",2009,174
Sudan,"Meat, Other",2010,183
Sudan,"Meat, Other",2011,194
Sudan,"Offals, Edible",2004,180
Sudan,"Offals, Edible",2005,182
Sudan,"Offals, Edible",2006,208
Sudan,"Offals, Edible",2007,208
Sudan,"Offals, Edible",2008,218
Sudan,"Offals, Edible",2009,214
Sudan,"Offals, Edible",2010,219
Sudan,"Offals, Edible",2011,221
Sudan,"Butter, Ghee",2004,17
Sudan,"Butter, Ghee",2005,17
Sudan,"Butter, Ghee",2006,17
Sudan,"Butter, Ghee",2007,18
Sudan,"Butter, Ghee",2008,18
Sudan,"Butter, Ghee",2009,18
Sudan,"Butter, Ghee",2010,17
Sudan,"Butter, Ghee",2011,17
Sudan,"Fats, Animals, Raw",2004,24
Sudan,"Fats, Animals, Raw",2005,24
Sudan,"Fats, Animals, Raw",2006,30
Sudan,"Fats, Animals, Raw",2007,30
Sudan,"Fats, Animals, Raw",2008,32
Sudan,"Fats, Animals, Raw",2009,31
Sudan,"Fats, Animals, Raw",2010,32
Sudan,"Fats, Animals, Raw",2011,33
Sudan,Eggs,2004,28
Sudan,Eggs,2005,30
Sudan,Eggs,2006,30
Sudan,Eggs,2007,31
Sudan,Eggs,2008,32
Sudan,Eggs,2009,32
Sudan,Eggs,2010,35
Sudan,Eggs,2011,38
Sudan,Milk - Excluding Butter,2004,7420
Sudan,Milk - Excluding Butter,2005,7542
Sudan,Milk - Excluding Butter,2006,7253
Sudan,Milk - Excluding Butter,2007,7298
Sudan,Milk - Excluding Butter,2008,7360
Sudan,Milk - Excluding Butter,2009,7406
Sudan,Milk - Excluding Butter,2010,7471
Sudan,Milk - Excluding Butter,2011,7494
Sudan,Freshwater Fish,2004,59
Sudan,Freshwater Fish,2005,55
Sudan,Freshwater Fish,2006,54
Sudan,Freshwater Fish,2007,62
Sudan,Freshwater Fish,2008,65
Sudan,Freshwater Fish,2009,68
Sudan,Freshwater Fish,2010,68
Sudan,Freshwater Fish,2011,68
Sudan,Demersal Fish,2004,0
Sudan,Demersal Fish,2005,0
Sudan,Demersal Fish,2006,0
Sudan,Demersal Fish,2007,0
Sudan,Demersal Fish,2008,0
Sudan,Demersal Fish,2009,0
Sudan,Demersal Fish,2010,0
Sudan,Demersal Fish,2011,0
Sudan,Pelagic Fish,2004,0
Sudan,Pelagic Fish,2005,0
Sudan,Pelagic Fish,2006,0
Sudan,Pelagic Fish,2007,0
Sudan,Pelagic Fish,2008,0
Sudan,Pelagic Fish,2009,0
Sudan,Pelagic Fish,2010,0
Sudan,Pelagic Fish,2011,0
Sudan,"Marine Fish, Other",2004,5
Sudan,"Marine Fish, Other",2005,5
Sudan,"Marine Fish, Other",2006,5
Sudan,"Marine Fish, Other",2007,6
Sudan,"Marine Fish, Other",2008,6
Sudan,"Marine Fish, Other",2009,6
Sudan,"Marine Fish, Other",2010,5
Sudan,"Marine Fish, Other",2011,5
Sudan,Cephalopods,2004,0
Sudan,Cephalopods,2005,0
Sudan,Cephalopods,2006,0
Sudan,Cephalopods,2007,0
Sudan,Cephalopods,2008,0
Sudan,Cephalopods,2009,0
Sudan,Cephalopods,2010,0
Sudan,Cephalopods,2011,0
Sudan,"Molluscs, Other",2004,0
Sudan,"Molluscs, Other",2005,0
Sudan,"Molluscs, Other",2006,0
Sudan,"Molluscs, Other",2007,0
Sudan,"Molluscs, Other",2008,0
Sudan,"Molluscs, Other",2009,0
Sudan,"Molluscs, Other",2010,0
Sudan,"Molluscs, Other",2011,0
Sudan,Aquatic Plants,2004,0
Sudan,Aquatic Plants,2005,0
Sudan,Aquatic Plants,2006,0
Sudan,Aquatic Plants,2007,0
Sudan,Aquatic Plants,2008,0
Sudan,Aquatic Plants,2009,0
Sudan,Aquatic Plants,2010,0
Sudan,Aquatic Plants,2011,0
Swaziland,Wheat and products,2004,0
Swaziland,Wheat and products,2005,0
Swaziland,Wheat and products,2006,0
Swaziland,Wheat and products,2007,0
Swaziland,Wheat and products,2008,0
Swaziland,Wheat and products,2009,0
Swaziland,Wheat and products,2010,0
Swaziland,Wheat and products,2011,1
Swaziland,Wheat and products,2012,1
Swaziland,Wheat and products,2013,1
Swaziland,Rice (Milled Equivalent),2004,0
Swaziland,Rice (Milled Equivalent),2005,0
Swaziland,Rice (Milled Equivalent),2006,0
Swaziland,Rice (Milled Equivalent),2007,0
Swaziland,Rice (Milled Equivalent),2008,0
Swaziland,Rice (Milled Equivalent),2009,0
Swaziland,Rice (Milled Equivalent),2010,0
Swaziland,Rice (Milled Equivalent),2011,0
Swaziland,Rice (Milled Equivalent),2012,0
Swaziland,Rice (Milled Equivalent),2013,0
Swaziland,Maize and products,2004,68
Swaziland,Maize and products,2005,75
Swaziland,Maize and products,2006,67
Swaziland,Maize and products,2007,26
Swaziland,Maize and products,2008,60
Swaziland,Maize and products,2009,57
Swaziland,Maize and products,2010,85
Swaziland,Maize and products,2011,75
Swaziland,Maize and products,2012,82
Swaziland,Maize and products,2013,119
Swaziland,Sorghum and products,2004,0
Swaziland,Sorghum and products,2005,0
Swaziland,Sorghum and products,2006,0
Swaziland,Sorghum and products,2007,0
Swaziland,Sorghum and products,2008,0
Swaziland,Sorghum and products,2009,0
Swaziland,Sorghum and products,2010,0
Swaziland,Sorghum and products,2011,0
Swaziland,Sorghum and products,2012,0
Swaziland,Sorghum and products,2013,0
Swaziland,Potatoes and products,2004,8
Swaziland,Potatoes and products,2005,7
Swaziland,Potatoes and products,2006,6
Swaziland,Potatoes and products,2007,6
Swaziland,Potatoes and products,2008,7
Swaziland,Potatoes and products,2009,7
Swaziland,Potatoes and products,2010,7
Swaziland,Potatoes and products,2011,7
Swaziland,Potatoes and products,2012,8
Swaziland,Potatoes and products,2013,8
Swaziland,Sweet potatoes,2004,3
Swaziland,Sweet potatoes,2005,3
Swaziland,Sweet potatoes,2006,2
Swaziland,Sweet potatoes,2007,2
Swaziland,Sweet potatoes,2008,2
Swaziland,Sweet potatoes,2009,3
Swaziland,Sweet potatoes,2010,3
Swaziland,Sweet potatoes,2011,2
Swaziland,Sweet potatoes,2012,2
Swaziland,Sweet potatoes,2013,2
Swaziland,"Roots, Other",2004,47
Swaziland,"Roots, Other",2005,47
Swaziland,"Roots, Other",2006,46
Swaziland,"Roots, Other",2007,49
Swaziland,"Roots, Other",2008,52
Swaziland,"Roots, Other",2009,54
Swaziland,"Roots, Other",2010,55
Swaziland,"Roots, Other",2011,57
Swaziland,"Roots, Other",2012,59
Swaziland,"Roots, Other",2013,60
Swaziland,Sugar cane,2004,4800
Swaziland,Sugar cane,2005,5200
Swaziland,Sugar cane,2006,5000
Swaziland,Sugar cane,2007,5000
Swaziland,Sugar cane,2008,5000
Swaziland,Sugar cane,2009,5000
Swaziland,Sugar cane,2010,5000
Swaziland,Sugar cane,2011,5000
Swaziland,Sugar cane,2012,5400
Swaziland,Sugar cane,2013,5450
Swaziland,Sugar (Raw Equivalent),2004,598
Swaziland,Sugar (Raw Equivalent),2005,653
Swaziland,Sugar (Raw Equivalent),2006,623
Swaziland,Sugar (Raw Equivalent),2007,632
Swaziland,Sugar (Raw Equivalent),2008,647
Swaziland,Sugar (Raw Equivalent),2009,630
Swaziland,Sugar (Raw Equivalent),2010,606
Swaziland,Sugar (Raw Equivalent),2011,647
Swaziland,Sugar (Raw Equivalent),2012,675
Swaziland,Sugar (Raw Equivalent),2013,694
Swaziland,"Sweeteners, Other",2004,16
Swaziland,"Sweeteners, Other",2005,16
Swaziland,"Sweeteners, Other",2006,12
Swaziland,"Sweeteners, Other",2007,9
Swaziland,"Sweeteners, Other",2008,9
Swaziland,"Sweeteners, Other",2009,9
Swaziland,"Sweeteners, Other",2010,9
Swaziland,"Sweeteners, Other",2011,9
Swaziland,"Sweeteners, Other",2012,10
Swaziland,"Sweeteners, Other",2013,10
Swaziland,Beans,2004,1
Swaziland,Beans,2005,1
Swaziland,Beans,2006,1
Swaziland,Beans,2007,1
Swaziland,Beans,2008,1
Swaziland,Beans,2009,2
Swaziland,Beans,2010,2
Swaziland,Beans,2011,2
Swaziland,Beans,2012,2
Swaziland,Beans,2013,2
Swaziland,"Pulses, Other and products",2004,3
Swaziland,"Pulses, Other and products",2005,2
Swaziland,"Pulses, Other and products",2006,2
Swaziland,"Pulses, Other and products",2007,2
Swaziland,"Pulses, Other and products",2008,2
Swaziland,"Pulses, Other and products",2009,2
Swaziland,"Pulses, Other and products",2010,2
Swaziland,"Pulses, Other and products",2011,2
Swaziland,"Pulses, Other and products",2012,2
Swaziland,"Pulses, Other and products",2013,2
Swaziland,Nuts and products,2004,0
Swaziland,Nuts and products,2005,1
Swaziland,Nuts and products,2006,1
Swaziland,Nuts and products,2007,1
Swaziland,Nuts and products,2008,1
Swaziland,Nuts and products,2009,1
Swaziland,Nuts and products,2010,1
Swaziland,Nuts and products,2011,1
Swaziland,Nuts and products,2012,1
Swaziland,Nuts and products,2013,1
Swaziland,Groundnuts (Shelled Eq),2004,3
Swaziland,Groundnuts (Shelled Eq),2005,3
Swaziland,Groundnuts (Shelled Eq),2006,3
Swaziland,Groundnuts (Shelled Eq),2007,2
Swaziland,Groundnuts (Shelled Eq),2008,2
Swaziland,Groundnuts (Shelled Eq),2009,3
Swaziland,Groundnuts (Shelled Eq),2010,3
Swaziland,Groundnuts (Shelled Eq),2011,3
Swaziland,Groundnuts (Shelled Eq),2012,3
Swaziland,Groundnuts (Shelled Eq),2013,3
Swaziland,Cottonseed,2004,3
Swaziland,Cottonseed,2005,3
Swaziland,Cottonseed,2006,1
Swaziland,Cottonseed,2007,1
Swaziland,Cottonseed,2008,1
Swaziland,Cottonseed,2009,1
Swaziland,Cottonseed,2010,1
Swaziland,Cottonseed,2011,1
Swaziland,Cottonseed,2012,1
Swaziland,Cottonseed,2013,1
Swaziland,Cottonseed Oil,2004,0
Swaziland,Cottonseed Oil,2005,1
Swaziland,Cottonseed Oil,2006,0
Swaziland,Cottonseed Oil,2007,0
Swaziland,Cottonseed Oil,2008,0
Swaziland,Cottonseed Oil,2009,0
Swaziland,Cottonseed Oil,2010,0
Swaziland,Cottonseed Oil,2011,0
Swaziland,Cottonseed Oil,2012,0
Swaziland,Cottonseed Oil,2013,0
Swaziland,Coconut Oil,2004,0
Swaziland,Coconut Oil,2005,0
Swaziland,Coconut Oil,2006,0
Swaziland,Coconut Oil,2007,0
Swaziland,Coconut Oil,2008,0
Swaziland,Coconut Oil,2009,0
Swaziland,Coconut Oil,2010,0
Swaziland,Coconut Oil,2011,0
Swaziland,Coconut Oil,2012,0
Swaziland,Coconut Oil,2013,0
Swaziland,"Oilcrops Oil, Other",2004,0
Swaziland,"Oilcrops Oil, Other",2005,0
Swaziland,"Oilcrops Oil, Other",2006,0
Swaziland,"Oilcrops Oil, Other",2007,0
Swaziland,"Oilcrops Oil, Other",2008,0
Swaziland,"Oilcrops Oil, Other",2009,0
Swaziland,"Oilcrops Oil, Other",2010,0
Swaziland,"Oilcrops Oil, Other",2011,0
Swaziland,"Oilcrops Oil, Other",2012,0
Swaziland,"Oilcrops Oil, Other",2013,0
Swaziland,Tomatoes and products,2004,4
Swaziland,Tomatoes and products,2005,4
Swaziland,Tomatoes and products,2006,3
Swaziland,Tomatoes and products,2007,4
Swaziland,Tomatoes and products,2008,4
Swaziland,Tomatoes and products,2009,4
Swaziland,Tomatoes and products,2010,5
Swaziland,Tomatoes and products,2011,5
Swaziland,Tomatoes and products,2012,5
Swaziland,Tomatoes and products,2013,5
Swaziland,"Vegetables, Other",2004,7
Swaziland,"Vegetables, Other",2005,7
Swaziland,"Vegetables, Other",2006,6
Swaziland,"Vegetables, Other",2007,7
Swaziland,"Vegetables, Other",2008,7
Swaziland,"Vegetables, Other",2009,8
Swaziland,"Vegetables, Other",2010,8
Swaziland,"Vegetables, Other",2011,8
Swaziland,"Vegetables, Other",2012,8
Swaziland,"Vegetables, Other",2013,8
Swaziland,"Oranges, Mandarines",2004,43
Swaziland,"Oranges, Mandarines",2005,41
Swaziland,"Oranges, Mandarines",2006,40
Swaziland,"Oranges, Mandarines",2007,41
Swaziland,"Oranges, Mandarines",2008,39
Swaziland,"Oranges, Mandarines",2009,37
Swaziland,"Oranges, Mandarines",2010,43
Swaziland,"Oranges, Mandarines",2011,44
Swaziland,"Oranges, Mandarines",2012,46
Swaziland,"Oranges, Mandarines",2013,47
Swaziland,"Lemons, Limes and products",2004,1
Swaziland,"Lemons, Limes and products",2005,0
Swaziland,"Lemons, Limes and products",2006,1
Swaziland,"Lemons, Limes and products",2007,1
Swaziland,"Lemons, Limes and products",2008,1
Swaziland,"Lemons, Limes and products",2009,1
Swaziland,"Lemons, Limes and products",2010,1
Swaziland,"Lemons, Limes and products",2011,1
Swaziland,"Lemons, Limes and products",2012,1
Swaziland,"Lemons, Limes and products",2013,1
Swaziland,Grapefruit and products,2004,38
Swaziland,Grapefruit and products,2005,40
Swaziland,Grapefruit and products,2006,37
Swaziland,Grapefruit and products,2007,35
Swaziland,Grapefruit and products,2008,35
Swaziland,Grapefruit and products,2009,36
Swaziland,Grapefruit and products,2010,37
Swaziland,Grapefruit and products,2011,37
Swaziland,Grapefruit and products,2012,38
Swaziland,Grapefruit and products,2013,37
Swaziland,"Citrus, Other",2004,0
Swaziland,"Citrus, Other",2005,0
Swaziland,"Citrus, Other",2006,0
Swaziland,"Citrus, Other",2007,0
Swaziland,"Citrus, Other",2008,0
Swaziland,"Citrus, Other",2009,0
Swaziland,"Citrus, Other",2010,0
Swaziland,"Citrus, Other",2011,0
Swaziland,"Citrus, Other",2012,0
Swaziland,"Citrus, Other",2013,0
Swaziland,Bananas,2004,1
Swaziland,Bananas,2005,2
Swaziland,Bananas,2006,3
Swaziland,Bananas,2007,6
Swaziland,Bananas,2008,6
Swaziland,Bananas,2009,6
Swaziland,Bananas,2010,6
Swaziland,Bananas,2011,6
Swaziland,Bananas,2012,6
Swaziland,Bananas,2013,6
Swaziland,Pineapples and products,2004,36
Swaziland,Pineapples and products,2005,20
Swaziland,Pineapples and products,2006,21
Swaziland,Pineapples and products,2007,20
Swaziland,Pineapples and products,2008,24
Swaziland,Pineapples and products,2009,25
Swaziland,Pineapples and products,2010,27
Swaziland,Pineapples and products,2011,31
Swaziland,Pineapples and products,2012,32
Swaziland,Pineapples and products,2013,34
Swaziland,Dates,2004,0
Swaziland,Dates,2005,0
Swaziland,Dates,2006,0
Swaziland,Dates,2007,0
Swaziland,Dates,2008,0
Swaziland,Dates,2009,0
Swaziland,Dates,2010,0
Swaziland,Dates,2011,0
Swaziland,Dates,2012,0
Swaziland,Dates,2013,0
Swaziland,"Fruits, Other",2004,5
Swaziland,"Fruits, Other",2005,6
Swaziland,"Fruits, Other",2006,6
Swaziland,"Fruits, Other",2007,6
Swaziland,"Fruits, Other",2008,6
Swaziland,"Fruits, Other",2009,6
Swaziland,"Fruits, Other",2010,7
Swaziland,"Fruits, Other",2011,7
Swaziland,"Fruits, Other",2012,7
Swaziland,"Fruits, Other",2013,7
Swaziland,Beer,2004,64
Swaziland,Beer,2005,44
Swaziland,Beer,2006,22
Swaziland,Beer,2007,10
Swaziland,Beer,2008,20
Swaziland,Beer,2009,10
Swaziland,Beer,2010,13
Swaziland,Beer,2011,16
Swaziland,Beer,2012,15
Swaziland,Beer,2013,14
Swaziland,"Beverages, Fermented",2004,52
Swaziland,"Beverages, Fermented",2005,55
Swaziland,"Beverages, Fermented",2006,54
Swaziland,"Beverages, Fermented",2007,58
Swaziland,"Beverages, Fermented",2008,57
Swaziland,"Beverages, Fermented",2009,60
Swaziland,"Beverages, Fermented",2010,61
Swaziland,"Beverages, Fermented",2011,60
Swaziland,"Beverages, Fermented",2012,60
Swaziland,"Beverages, Fermented",2013,62
Swaziland,"Alcohol, Non-Food",2004,80
Swaziland,"Alcohol, Non-Food",2005,108
Swaziland,"Alcohol, Non-Food",2006,101
Swaziland,"Alcohol, Non-Food",2007,110
Swaziland,"Alcohol, Non-Food",2008,98
Swaziland,"Alcohol, Non-Food",2009,97
Swaziland,"Alcohol, Non-Food",2010,104
Swaziland,"Alcohol, Non-Food",2011,127
Swaziland,"Alcohol, Non-Food",2012,133
Swaziland,"Alcohol, Non-Food",2013,116
Swaziland,Bovine Meat,2004,15
Swaziland,Bovine Meat,2005,14
Swaziland,Bovine Meat,2006,15
Swaziland,Bovine Meat,2007,15
Swaziland,Bovine Meat,2008,15
Swaziland,Bovine Meat,2009,15
Swaziland,Bovine Meat,2010,16
Swaziland,Bovine Meat,2011,16
Swaziland,Bovine Meat,2012,17
Swaziland,Bovine Meat,2013,17
Swaziland,Mutton & Goat Meat,2004,2
Swaziland,Mutton & Goat Meat,2005,2
Swaziland,Mutton & Goat Meat,2006,2
Swaziland,Mutton & Goat Meat,2007,2
Swaziland,Mutton & Goat Meat,2008,2
Swaziland,Mutton & Goat Meat,2009,2
Swaziland,Mutton & Goat Meat,2010,2
Swaziland,Mutton & Goat Meat,2011,2
Swaziland,Mutton & Goat Meat,2012,2
Swaziland,Mutton & Goat Meat,2013,2
Swaziland,Pigmeat,2004,1
Swaziland,Pigmeat,2005,1
Swaziland,Pigmeat,2006,2
Swaziland,Pigmeat,2007,2
Swaziland,Pigmeat,2008,1
Swaziland,Pigmeat,2009,1
Swaziland,Pigmeat,2010,1
Swaziland,Pigmeat,2011,1
Swaziland,Pigmeat,2012,1
Swaziland,Pigmeat,2013,1
Swaziland,Poultry Meat,2004,8
Swaziland,Poultry Meat,2005,8
Swaziland,Poultry Meat,2006,5
Swaziland,Poultry Meat,2007,5
Swaziland,Poultry Meat,2008,5
Swaziland,Poultry Meat,2009,5
Swaziland,Poultry Meat,2010,6
Swaziland,Poultry Meat,2011,6
Swaziland,Poultry Meat,2012,6
Swaziland,Poultry Meat,2013,6
Swaziland,"Offals, Edible",2004,2
Swaziland,"Offals, Edible",2005,2
Swaziland,"Offals, Edible",2006,2
Swaziland,"Offals, Edible",2007,2
Swaziland,"Offals, Edible",2008,2
Swaziland,"Offals, Edible",2009,2
Swaziland,"Offals, Edible",2010,2
Swaziland,"Offals, Edible",2011,2
Swaziland,"Offals, Edible",2012,2
Swaziland,"Offals, Edible",2013,2
Swaziland,"Butter, Ghee",2004,0
Swaziland,"Butter, Ghee",2005,0
Swaziland,"Butter, Ghee",2006,0
Swaziland,"Butter, Ghee",2007,0
Swaziland,"Butter, Ghee",2008,0
Swaziland,"Butter, Ghee",2009,0
Swaziland,"Butter, Ghee",2010,0
Swaziland,"Butter, Ghee",2011,0
Swaziland,"Butter, Ghee",2012,0
Swaziland,"Butter, Ghee",2013,0
Swaziland,"Fats, Animals, Raw",2004,1
Swaziland,"Fats, Animals, Raw",2005,1
Swaziland,"Fats, Animals, Raw",2006,1
Swaziland,"Fats, Animals, Raw",2007,1
Swaziland,"Fats, Animals, Raw",2008,1
Swaziland,"Fats, Animals, Raw",2009,1
Swaziland,"Fats, Animals, Raw",2010,1
Swaziland,"Fats, Animals, Raw",2011,1
Swaziland,"Fats, Animals, Raw",2012,1
Swaziland,"Fats, Animals, Raw",2013,1
Swaziland,Eggs,2004,1
Swaziland,Eggs,2005,1
Swaziland,Eggs,2006,1
Swaziland,Eggs,2007,1
Swaziland,Eggs,2008,1
Swaziland,Eggs,2009,1
Swaziland,Eggs,2010,1
Swaziland,Eggs,2011,1
Swaziland,Eggs,2012,1
Swaziland,Eggs,2013,1
Swaziland,Milk - Excluding Butter,2004,39
Swaziland,Milk - Excluding Butter,2005,39
Swaziland,Milk - Excluding Butter,2006,38
Swaziland,Milk - Excluding Butter,2007,39
Swaziland,Milk - Excluding Butter,2008,41
Swaziland,Milk - Excluding Butter,2009,42
Swaziland,Milk - Excluding Butter,2010,42
Swaziland,Milk - Excluding Butter,2011,43
Swaziland,Milk - Excluding Butter,2012,43
Swaziland,Milk - Excluding Butter,2013,43
Swaziland,Freshwater Fish,2004,0
Swaziland,Freshwater Fish,2005,0
Swaziland,Freshwater Fish,2006,0
Swaziland,Freshwater Fish,2007,0
Swaziland,Freshwater Fish,2008,0
Swaziland,Freshwater Fish,2009,0
Swaziland,Freshwater Fish,2010,0
Swaziland,Freshwater Fish,2011,0
Swaziland,Freshwater Fish,2012,0
Swaziland,Freshwater Fish,2013,0
Swaziland,Crustaceans,2004,0
Swaziland,Crustaceans,2005,0
Swaziland,Crustaceans,2006,0
Swaziland,Crustaceans,2007,0
Swaziland,Crustaceans,2008,0
Swaziland,Crustaceans,2009,0
Swaziland,Crustaceans,2010,0
Swaziland,Crustaceans,2011,0
Swaziland,Crustaceans,2012,0
Swaziland,Crustaceans,2013,0
Togo,Rice (Milled Equivalent),2004,46
Togo,Rice (Milled Equivalent),2005,49
Togo,Rice (Milled Equivalent),2006,51
Togo,Rice (Milled Equivalent),2007,50
Togo,Rice (Milled Equivalent),2008,57
Togo,Rice (Milled Equivalent),2009,81
Togo,Rice (Milled Equivalent),2010,73
Togo,Rice (Milled Equivalent),2011,75
Togo,Rice (Milled Equivalent),2012,107
Togo,Rice (Milled Equivalent),2013,64
Togo,Maize and products,2004,524
Togo,Maize and products,2005,509
Togo,Maize and products,2006,543
Togo,Maize and products,2007,546
Togo,Maize and products,2008,590
Togo,Maize and products,2009,652
Togo,Maize and products,2010,638
Togo,Maize and products,2011,651
Togo,Maize and products,2012,826
Togo,Maize and products,2013,693
Togo,Millet and products,2004,35
